accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ
361985.6491,-0.648910522,-1.697616577,-3.316253662,361985.6491,1.027041683,-0.519152894,-5.57071568
361985.6792,-1.588058472,-0.023193359,-2.303848267,361985.6491,1.027041683,-0.519152894,-5.57071568
361985.7093,-1.850952148,1.504211426,-0.585281372,361985.6842,-2.509691639,1.166829943,-3.931254005
361985.7394,-1.361099243,1.890701294,0.543029785,361985.7193,-5.130010456,1.582446325,-1.275021129
361985.7695,-0.973419189,1.613708496,1.61882019,361985.7544,-4.797671921,-3.575552889,1.246882701
361985.7996,-0.243087769,0.427536011,1.435806274,361985.7895,-2.610074702,-4.454324942,3.739781778
361985.8296,0.384750366,-1.814498901,0.856719971,361985.8246,-2.280019561,-1.224646638,4.549767309
361985.8597,1.761428833,-1.891586304,2.431243896,361985.8597,0.695831262,-1.017168279,1.607378573
361985.8898,1.001098633,-3.976333618,-0.345443726,361985.8597,0.695831262,-1.017168279,1.607378573
361985.9199,0.300323486,-0.382995605,-1.502609253,361985.8948,-4.947049691,1.300647663,1.009695716
361985.95,-1.203323364,-0.12689209,-1.424072266,361985.93,-5.075381565,0.696477611,1.70628012
361985.9801,0.404678345,-0.193405151,-1.199996948,361985.965,-1.546175935,0.858271838,-0.705221036
361986.0102,-0.246551514,-0.317810059,-0.94418335,361986.0002,0.46427846,-0.098211256,0.102664061
361986.0403,-0.283493042,-0.236038208,-1.036300659,361986.0353,2.4166589,-0.159725483,-0.147162287
361986.0704,-0.490097046,-0.390594482,-1.401626587,361986.0704,5.780934431,-0.248172791,-1.299021537
361986.1005,-0.422714233,-0.688812256,-1.32522583,361986.0704,5.780934431,-0.248172791,-1.299021537
361986.1306,-0.980880737,-3.441329956,1.477294922,361986.1055,7.718841122,-1.031814334,-1.960186431
361986.1607,0.663360596,-3.468078613,-2.171218872,361986.1406,4.25707472,2.06868388,0.738810954
361986.1907,0.081695557,-2.443313599,-1.687713623,361986.1757,2.380172527,-0.732218831,-1.818317176
361986.2208,-0.632705688,-1.972305298,-2.332061768,361986.2108,2.495809112,0.422449254,-5.230487263
361986.2509,-1.635559082,-0.73815918,-2.222183228,361986.2459,-0.859062797,0.726054412,-4.089594378
361986.2811,-1.652740479,0.800292969,-1.127929688,361986.2811,-3.128378048,1.508378222,-1.768269722
361986.3111,-1.188034058,1.621261597,0.249069214,361986.2811,-3.128378048,1.508378222,-1.768269722
361986.3412,-0.865203857,1.226882935,0.871795654,361986.3161,-4.179587918,-1.611522718,1.028295233
361986.3713,-0.093536377,0.492919922,1.482131958,361986.3512,-3.978056398,-3.193396729,2.651046104
361986.4014,0.25680542,-0.633544922,1.020523071,361986.3863,-1.816699839,-4.180504312,4.395625942
361986.4315,1.276000977,-1.238769531,0.984100342,361986.4215,-1.850270049,-1.504260709,2.46270096
361986.4616,0.600463867,-1.759017944,1.277816772,361986.4566,-0.567037596,-1.459174723,1.115354768
361986.4917,1.169662476,-4.960647583,-1.019180298,361986.4917,-4.326725438,3.144221993,-0.980519188
361986.5218,0.452178955,-0.47454834,-1.564727783,361986.4917,-4.326725438,3.144221993,-0.980519188
361986.5519,-0.975006104,0.064819336,-1.394714355,361986.5268,-5.224048272,0.625701975,1.72471239
361986.582,0.481002808,-0.219314575,-1.204116821,361986.5619,-2.262762277,1.206749663,-0.967467834
361986.6121,-0.152770996,-0.308563232,-0.991348267,361986.597,0.097361441,0.008835037,-0.00958232
